id,group,passive_count,word_count,I_liwc,I_c,wc_c
hz9xw6,dep,0,54,6,-10.4937859608746,-116.235903337169
hz9v16,dep,3,241,37,20.5062140391254,70.7640966628308
hz9q1g,dep,2,210,15,-1.49378596087457,39.7640966628308
hz9ok8,dep,0,65,5,-11.4937859608746,-105.235903337169
hz9nzx,dep,0,95,11,-5.49378596087457,-75.2359033371692
hz9nod,dep,7,1587,93,76.5062140391254,1416.76409666283
hz9n6p,dep,2,159,24,7.50621403912543,-11.2359033371692
hz9n3f,dep,9,1727,124,107.506214039125,1556.76409666283
hz9mju,dep,0,94,11,-5.49378596087457,-76.2359033371692
hz9ltr,dep,7,288,19,2.50621403912543,117.764096662831
hz9kr6,dep,1,131,11,-5.49378596087457,-39.2359033371692
hz9kpb,dep,0,79,8,-8.49378596087457,-91.2359033371692
hz9j70,dep,0,50,3,-13.4937859608746,-120.235903337169
hz9ele,dep,1,341,50,33.5062140391254,170.764096662831
hz97yh,dep,1,387,48,31.5062140391254,216.764096662831
hz943c,dep,6,205,23,6.50621403912543,34.7640966628308
hz93lh,dep,1,223,23,6.50621403912543,52.7640966628308
hz9269,dep,0,163,15,-1.49378596087457,-7.23590333716916
hz91ko,dep,2,321,35,18.5062140391254,150.764096662831
hz90g7,dep,0,3,0,-16.4937859608746,-167.235903337169
hz8zs5,dep,2,287,32,15.5062140391254,116.764096662831
hz8xzv,dep,0,175,19,2.50621403912543,4.76409666283084
hz8w1y,dep,0,54,9,-7.49378596087457,-116.235903337169
hz8w17,dep,7,559,65,48.5062140391254,388.764096662831
hz8vst,dep,2,247,38,21.5062140391254,76.7640966628308
hz8uwf,dep,0,132,9,-7.49378596087457,-38.2359033371692
hz8uew,dep,0,35,4,-12.4937859608746,-135.235903337169
hz8u1j,dep,0,328,29,12.5062140391254,157.764096662831
hz8p7s,dep,1,151,22,5.50621403912543,-19.2359033371692
hz8p4f,dep,8,428,43,26.5062140391254,257.764096662831
hz8n9g,dep,2,315,40,23.5062140391254,144.764096662831
hz8mm3,dep,0,73,7,-9.49378596087457,-97.2359033371692
hz8kv8,dep,2,306,27,10.5062140391254,135.764096662831
hz8jhz,dep,0,137,16,-0.493785960874568,-33.2359033371692
hz8io3,dep,0,345,46,29.5062140391254,174.764096662831
hz8i47,dep,1,274,48,31.5062140391254,103.764096662831
hz8hmq,dep,0,57,1,-15.4937859608746,-113.235903337169
hz8h3i,dep,1,315,35,18.5062140391254,144.764096662831
hz8fyf,dep,0,8,2,-14.4937859608746,-162.235903337169
hz8dpa,dep,0,162,18,1.50621403912543,-8.23590333716916
hz8dl2,dep,0,145,21,4.50621403912543,-25.2359033371692
hz8d0a,dep,0,121,15,-1.49378596087457,-49.2359033371692
hz8bik,dep,0,61,5,-11.4937859608746,-109.235903337169
hz897u,dep,0,176,21,4.50621403912543,5.76409666283084
hz88fn,dep,1,187,26,9.50621403912543,16.7640966628308
hz88eo,dep,0,33,4,-12.4937859608746,-137.235903337169
hz870i,dep,2,393,38,21.5062140391254,222.764096662831
hz86ln,dep,0,83,8,-8.49378596087457,-87.2359033371692
hz848l,dep,0,366,42,25.5062140391254,195.764096662831
hz81uv,dep,0,96,12,-4.49378596087457,-74.2359033371692
hz81fy,dep,0,57,5,-11.4937859608746,-113.235903337169
hz7z51,dep,3,470,54,37.5062140391254,299.764096662831
hz7ytr,dep,1,159,20,3.50621403912543,-11.2359033371692
hz7xor,dep,0,13,2,-14.4937859608746,-157.235903337169
hz7wz5,dep,1,156,22,5.50621403912543,-14.2359033371692
hz7vde,dep,3,443,59,42.5062140391254,272.764096662831
hz7t4e,dep,0,59,8,-8.49378596087457,-111.235903337169
hz7sht,dep,2,146,22,5.50621403912543,-24.2359033371692
hz7s6g,dep,3,151,21,4.50621403912543,-19.2359033371692
hz7rnq,dep,1,314,33,16.5062140391254,143.764096662831
hz7r7u,dep,2,181,22,5.50621403912543,10.7640966628308
hz7px1,dep,0,24,4,-12.4937859608746,-146.235903337169
hz7plr,dep,2,153,23,6.50621403912543,-17.2359033371692
hz7o5q,dep,0,209,26,9.50621403912543,38.7640966628308
hz7lz4,dep,1,147,18,1.50621403912543,-23.2359033371692
hz7j7l,dep,2,218,21,4.50621403912543,47.7640966628308
hz7ghp,dep,2,123,10,-6.49378596087457,-47.2359033371692
hz7fvy,dep,0,183,28,11.5062140391254,12.7640966628308
hz7fb6,dep,1,21,4,-12.4937859608746,-149.235903337169
hz7f9g,dep,0,117,31,14.5062140391254,-53.2359033371692
hz7e1k,dep,0,316,39,22.5062140391254,145.764096662831
hz7dyg,dep,0,52,8,-8.49378596087457,-118.235903337169
hz7dvs,dep,1,157,27,10.5062140391254,-13.2359033371692
hz7db0,dep,1,142,22,5.50621403912543,-28.2359033371692
hz7asr,dep,1,186,29,12.5062140391254,15.7640966628308
hz77o7,dep,0,31,4,-12.4937859608746,-139.235903337169
hz756s,dep,0,104,19,2.50621403912543,-66.2359033371692
hz736e,dep,0,119,19,2.50621403912543,-51.2359033371692
hz72py,dep,1,43,6,-10.4937859608746,-127.235903337169
hz6zu4,dep,0,72,7,-9.49378596087457,-98.2359033371692
hz6yvc,dep,5,292,47,30.5062140391254,121.764096662831
hz6wq9,dep,0,175,22,5.50621403912543,4.76409666283084
hz6w0i,dep,1,58,6,-10.4937859608746,-112.235903337169
hz6vlr,dep,1,124,17,0.506214039125432,-46.2359033371692
hz6v5a,dep,0,126,8,-8.49378596087457,-44.2359033371692
hz6rlj,dep,0,239,13,-3.49378596087457,68.7640966628308
hz6qvh,dep,1,306,37,20.5062140391254,135.764096662831
hz6ow1,dep,0,22,4,-12.4937859608746,-148.235903337169
hz6jbe,dep,0,174,21,4.50621403912543,3.76409666283084
hz6e64,dep,0,26,8,-8.49378596087457,-144.235903337169
hz6d87,dep,0,156,25,8.50621403912543,-14.2359033371692
hz6bqs,dep,0,84,6,-10.4937859608746,-86.2359033371692
hz6bgr,dep,5,621,76,59.5062140391254,450.764096662831
hz6b3c,dep,0,4,0,-16.4937859608746,-166.235903337169
hz69r9,dep,0,110,14,-2.49378596087457,-60.2359033371692
hz68lo,dep,3,375,37,20.5062140391254,204.764096662831
hz67r9,dep,1,127,15,-1.49378596087457,-43.2359033371692
hz67r5,dep,0,29,4,-12.4937859608746,-141.235903337169
hz66i8,dep,1,70,10,-6.49378596087457,-100.235903337169
hz65et,dep,1,107,14,-2.49378596087457,-63.2359033371692
hz655m,dep,0,9,0,-16.4937859608746,-161.235903337169
hz64qo,dep,1,238,31,14.5062140391254,67.7640966628308
hz5zuy,dep,2,164,26,9.50621403912543,-6.23590333716916
hz5yww,dep,1,79,13,-3.49378596087457,-91.2359033371692
hz5xzw,dep,2,104,10,-6.49378596087457,-66.2359033371692
hz5v9i,dep,0,101,14,-2.49378596087457,-69.2359033371692
hz5umj,dep,2,164,21,4.50621403912543,-6.23590333716916
hz5t2z,dep,2,859,98,81.5062140391254,688.764096662831
hz5sq0,dep,0,56,4,-12.4937859608746,-114.235903337169
hz5sb7,dep,0,70,7,-9.49378596087457,-100.235903337169
hz5rul,dep,1,104,4,-12.4937859608746,-66.2359033371692
hz5ohp,dep,9,421,54,37.5062140391254,250.764096662831
hz5k4o,dep,0,52,8,-8.49378596087457,-118.235903337169
hz5jn9,dep,0,265,40,23.5062140391254,94.7640966628308
hz5jil,dep,6,541,54,37.5062140391254,370.764096662831
hz5ia9,dep,0,51,7,-9.49378596087457,-119.235903337169
hz5fw0,dep,1,202,13,-3.49378596087457,31.7640966628308
hz5b4q,dep,1,69,8,-8.49378596087457,-101.235903337169
hz5b2x,dep,0,154,21,4.50621403912543,-16.2359033371692
hz59pr,dep,5,661,88,71.5062140391254,490.764096662831
hz5819,dep,1,158,20,3.50621403912543,-12.2359033371692
hz56pw,dep,0,79,7,-9.49378596087457,-91.2359033371692
hz56bt,dep,0,53,9,-7.49378596087457,-117.235903337169
hz54sc,dep,0,146,24,7.50621403912543,-24.2359033371692
hz53qw,dep,1,24,2,-14.4937859608746,-146.235903337169
hz4zw0,dep,0,52,7,-9.49378596087457,-118.235903337169
hz4yj6,dep,5,173,20,3.50621403912543,2.76409666283084
hz4vj8,dep,4,153,16,-0.493785960874568,-17.2359033371692
hz4sqc,dep,0,46,6,-10.4937859608746,-124.235903337169
hz4sbg,dep,2,448,52,35.5062140391254,277.764096662831
hz4rmk,dep,1,42,5,-11.4937859608746,-128.235903337169
hz4r1f,dep,2,402,37,20.5062140391254,231.764096662831
hz4qmp,dep,0,129,1,-15.4937859608746,-41.2359033371692
hz4qea,dep,0,321,47,30.5062140391254,150.764096662831
hz4q77,dep,0,102,12,-4.49378596087457,-68.2359033371692
hz4oaj,dep,0,84,11,-5.49378596087457,-86.2359033371692
hz4kwo,dep,0,178,23,6.50621403912543,7.76409666283084
hz4jh7,dep,1,109,20,3.50621403912543,-61.2359033371692
hz4j4i,dep,0,68,8,-8.49378596087457,-102.235903337169
hz4e48,dep,0,161,15,-1.49378596087457,-9.23590333716916
hz4drx,dep,0,31,0,-16.4937859608746,-139.235903337169
hz4coe,dep,0,164,26,9.50621403912543,-6.23590333716916
hz4cad,dep,1,168,24,7.50621403912543,-2.23590333716916
hz4c0p,dep,1,259,35,18.5062140391254,88.7640966628308
hz4bwf,dep,0,142,15,-1.49378596087457,-28.2359033371692
hz48kc,dep,0,31,4,-12.4937859608746,-139.235903337169
hz46o5,dep,0,45,5,-11.4937859608746,-125.235903337169
hz43wi,dep,4,212,16,-0.493785960874568,41.7640966628308
hz41mv,dep,7,436,32,15.5062140391254,265.764096662831
hz3z9s,dep,2,109,14,-2.49378596087457,-61.2359033371692
hz3x2y,dep,0,101,11,-5.49378596087457,-69.2359033371692
hz3w1f,dep,0,45,5,-11.4937859608746,-125.235903337169
hz3rhf,dep,1,8,0,-16.4937859608746,-162.235903337169
hz3qfh,dep,1,218,33,16.5062140391254,47.7640966628308
hz3psp,dep,0,47,2,-14.4937859608746,-123.235903337169
hz3p9p,dep,0,247,21,4.50621403912543,76.7640966628308
hz3om9,dep,0,25,1,-15.4937859608746,-145.235903337169
hz3o0l,dep,2,397,70,53.5062140391254,226.764096662831
hz3mbj,dep,0,52,9,-7.49378596087457,-118.235903337169
hz3l1m,dep,1,244,16,-0.493785960874568,73.7640966628308
hz3jr9,dep,0,25,2,-14.4937859608746,-145.235903337169
hz3hlp,dep,1,138,11,-5.49378596087457,-32.2359033371692
hz3hc8,dep,4,161,20,3.50621403912543,-9.23590333716916
hz3gy8,dep,5,634,84,67.5062140391254,463.764096662831
hz3fr6,dep,0,10,1,-15.4937859608746,-160.235903337169
hz3dq6,dep,2,323,30,13.5062140391254,152.764096662831
hz39s9,dep,1,236,21,4.50621403912543,65.7640966628308
hz39s8,dep,1,162,24,7.50621403912543,-8.23590333716916
hz390m,dep,1,192,22,5.50621403912543,21.7640966628308
hz356z,dep,1,199,28,11.5062140391254,28.7640966628308
hz330j,dep,2,348,44,27.5062140391254,177.764096662831
hz2y73,dep,0,121,17,0.506214039125432,-49.2359033371692
hz2xk3,dep,0,130,21,4.50621403912543,-40.2359033371692
hz2tp7,dep,1,190,26,9.50621403912543,19.7640966628308
hz2t20,dep,2,208,34,17.5062140391254,37.7640966628308
hz2mhk,dep,2,41,8,-8.49378596087457,-129.235903337169
hz2m5a,dep,4,274,25,8.50621403912543,103.764096662831
hz2l3u,dep,0,222,32,15.5062140391254,51.7640966628308
hz2kwl,dep,5,879,134,117.506214039125,708.764096662831
hz2j1q,dep,1,266,32,15.5062140391254,95.7640966628308
hz2hn7,dep,0,46,4,-12.4937859608746,-124.235903337169
hz2ey1,dep,1,400,52,35.5062140391254,229.764096662831
hz2e0g,dep,0,100,11,-5.49378596087457,-70.2359033371692
hz2aru,dep,2,246,23,6.50621403912543,75.7640966628308
hz23zu,dep,0,66,3,-13.4937859608746,-104.235903337169
hz20hw,dep,1,71,10,-6.49378596087457,-99.2359033371692
hz208j,dep,1,107,6,-10.4937859608746,-63.2359033371692
hz207c,dep,1,957,74,57.5062140391254,786.764096662831
hz200d,dep,0,17,4,-12.4937859608746,-153.235903337169
hz1ym4,dep,0,32,2,-14.4937859608746,-138.235903337169
hz1xrm,dep,0,148,16,-0.493785960874568,-22.2359033371692
hz1xo4,dep,0,93,13,-3.49378596087457,-77.2359033371692
hz1wx1,dep,0,14,2,-14.4937859608746,-156.235903337169
hz1wq9,dep,0,107,16,-0.493785960874568,-63.2359033371692
hz1wbd,dep,3,484,51,34.5062140391254,313.764096662831
hz1w8g,dep,1,207,27,10.5062140391254,36.7640966628308
hz1v0r,dep,0,56,13,-3.49378596087457,-114.235903337169
hz1uq4,dep,0,191,29,12.5062140391254,20.7640966628308
hz1s1c,dep,2,360,39,22.5062140391254,189.764096662831
hz1qk4,dep,0,91,14,-2.49378596087457,-79.2359033371692
hz1n6h,dep,0,148,13,-3.49378596087457,-22.2359033371692
hz1m6u,dep,0,146,23,6.50621403912543,-24.2359033371692
hz1l7f,dep,0,114,14,-2.49378596087457,-56.2359033371692
hz1ihg,dep,0,466,71,54.5062140391254,295.764096662831
hz1fju,dep,0,28,4,-12.4937859608746,-142.235903337169
hz1djj,dep,0,10,2,-14.4937859608746,-160.235903337169
hz17rp,dep,0,296,37,20.5062140391254,125.764096662831
hz1729,dep,0,85,6,-10.4937859608746,-85.2359033371692
hz15tj,dep,2,523,51,34.5062140391254,352.764096662831
hz14lh,dep,1,102,13,-3.49378596087457,-68.2359033371692
hz13z6,dep,0,137,20,3.50621403912543,-33.2359033371692
hz10bk,dep,0,209,33,16.5062140391254,38.7640966628308
hz0zks,dep,0,122,10,-6.49378596087457,-48.2359033371692
hz0skz,dep,0,178,8,-8.49378596087457,7.76409666283084
hz0ra4,dep,1,42,3,-13.4937859608746,-128.235903337169
hz0qp2,dep,0,92,14,-2.49378596087457,-78.2359033371692
hz0pzw,dep,0,39,7,-9.49378596087457,-131.235903337169
hz0oqx,dep,0,441,37,20.5062140391254,270.764096662831
hz0oor,dep,0,50,8,-8.49378596087457,-120.235903337169
hz0i2i,dep,1,71,12,-4.49378596087457,-99.2359033371692
hz0gga,dep,1,142,19,2.50621403912543,-28.2359033371692
hz0g4g,dep,0,183,23,6.50621403912543,12.7640966628308
hz0fxr,dep,0,136,10,-6.49378596087457,-34.2359033371692
hz0c8r,dep,0,278,24,7.50621403912543,107.764096662831
hz0bq8,dep,0,94,8,-8.49378596087457,-76.2359033371692
hz0arn,dep,2,222,26,9.50621403912543,51.7640966628308
hz07ds,dep,0,20,2,-14.4937859608746,-150.235903337169
hz04ws,dep,0,97,12,-4.49378596087457,-73.2359033371692
hz03u8,dep,2,373,33,16.5062140391254,202.764096662831
hz037x,dep,4,211,18,1.50621403912543,40.7640966628308
hz01f6,dep,0,6,0,-16.4937859608746,-164.235903337169
hyzuer,dep,1,183,15,-1.49378596087457,12.7640966628308
hyzqqw,dep,1,468,41,24.5062140391254,297.764096662831
hyznsc,dep,3,1058,110,93.5062140391254,887.764096662831
hyznlw,dep,0,317,34,17.5062140391254,146.764096662831
hyzmo6,dep,4,727,98,81.5062140391254,556.764096662831
hyzkt2,dep,1,263,45,28.5062140391254,92.7640966628308
hyzd0i,dep,0,55,3,-13.4937859608746,-115.235903337169
hyzc12,dep,2,73,2,-14.4937859608746,-97.2359033371692
hyz9p7,dep,0,10,1,-15.4937859608746,-160.235903337169
hyz5ij,dep,1,42,2,-14.4937859608746,-128.235903337169
hyz3b7,dep,1,135,14,-2.49378596087457,-35.2359033371692
hyz2bu,dep,1,130,16,-0.493785960874568,-40.2359033371692
hyyv4x,dep,0,274,22,5.50621403912543,103.764096662831
hyyuic,dep,0,7,1,-15.4937859608746,-163.235903337169
hyyszf,dep,2,44,4,-12.4937859608746,-126.235903337169
hyyspq,dep,0,94,16,-0.493785960874568,-76.2359033371692
hyyrub,dep,1,283,28,11.5062140391254,112.764096662831
hyyr9w,dep,2,72,5,-11.4937859608746,-98.2359033371692
hyyqx1,dep,2,177,20,3.50621403912543,6.76409666283084
hyyl22,dep,2,128,19,2.50621403912543,-42.2359033371692
hyyk8v,dep,2,164,14,-2.49378596087457,-6.23590333716916
hyyf19,dep,2,333,35,18.5062140391254,162.764096662831
hyydg6,dep,0,174,25,8.50621403912543,3.76409666283084
hyyc2f,dep,0,10,0,-16.4937859608746,-160.235903337169
hyyad9,dep,0,88,9,-7.49378596087457,-82.2359033371692
hyy9q7,dep,0,291,35,18.5062140391254,120.764096662831
hyy8vc,dep,0,70,13,-3.49378596087457,-100.235903337169
hyy6i9,dep,3,145,19,2.50621403912543,-25.2359033371692
hyy62l,dep,0,147,32,15.5062140391254,-23.2359033371692
hyy5td,dep,0,44,6,-10.4937859608746,-126.235903337169
hyy25c,dep,3,263,21,4.50621403912543,92.7640966628308
hyxwzq,dep,3,185,31,14.5062140391254,14.7640966628308
hyxvnn,dep,0,237,24,7.50621403912543,66.7640966628308
hyxnae,dep,3,359,41,24.5062140391254,188.764096662831
hyxlv6,dep,0,214,17,0.506214039125432,43.7640966628308
hyxk50,dep,0,16,3,-13.4937859608746,-154.235903337169
hyxjzx,dep,3,337,32,15.5062140391254,166.764096662831
hyxivk,dep,1,122,13,-3.49378596087457,-48.2359033371692
hyxihk,dep,1,402,57,40.5062140391254,231.764096662831
hyxgpj,dep,2,123,14,-2.49378596087457,-47.2359033371692
hyxdjf,dep,0,33,5,-11.4937859608746,-137.235903337169
hyx9zf,dep,2,304,24,7.50621403912543,133.764096662831
hyx4je,dep,1,258,4,-12.4937859608746,87.7640966628309
hyx2qz,dep,0,37,0,-16.4937859608746,-133.235903337169
hyx0p6,dep,0,113,3,-13.4937859608746,-57.2359033371692
hywyio,dep,1,448,61,44.5062140391254,277.764096662831
hywvxv,dep,3,354,44,27.5062140391254,183.764096662831
hywtjp,dep,1,34,3,-13.4937859608746,-136.235903337169
hywqdg,dep,0,108,13,-3.49378596087457,-62.2359033371692
hywpxf,dep,1,47,6,-10.4937859608746,-123.235903337169
hywmcg,dep,0,149,15,-1.49378596087457,-21.2359033371692
hywjr9,dep,0,176,28,11.5062140391254,5.76409666283084
hywhq1,dep,1,135,9,-7.49378596087457,-35.2359033371692
hywgq0,dep,0,44,7,-9.49378596087457,-126.235903337169
hywfhm,dep,1,73,6,-10.4937859608746,-97.2359033371692
hywc4u,dep,3,240,22,5.50621403912543,69.7640966628308
hyw86w,dep,3,159,21,4.50621403912543,-11.2359033371692
hyw799,dep,1,214,22,5.50621403912543,43.7640966628308
hyw5cf,dep,0,175,29,12.5062140391254,4.76409666283084
hyvzls,dep,1,252,15,-1.49378596087457,81.7640966628308
hyvwi9,dep,0,8,1,-15.4937859608746,-162.235903337169
hyvwdg,dep,0,338,42,25.5062140391254,167.764096662831
hyvqro,dep,0,42,8,-8.49378596087457,-128.235903337169
hyvq3i,dep,1,94,8,-8.49378596087457,-76.2359033371692
hyvlou,dep,1,97,13,-3.49378596087457,-73.2359033371692
hyvj22,dep,2,239,8,-8.49378596087457,68.7640966628308
hyvdiv,dep,0,176,25,8.50621403912543,5.76409666283084
hyvbv3,dep,0,171,19,2.50621403912543,0.764096662830838
hyvb2p,dep,3,416,47,30.5062140391254,245.764096662831
hyv9qe,dep,1,457,53,36.5062140391254,286.764096662831
hyv5f9,dep,0,34,2,-14.4937859608746,-136.235903337169
hyv009,dep,1,119,15,-1.49378596087457,-51.2359033371692
hyusad,dep,3,350,37,20.5062140391254,179.764096662831
hyulty,dep,0,12,1,-15.4937859608746,-158.235903337169
hyuknj,dep,0,9,1,-15.4937859608746,-161.235903337169
hyukgf,dep,2,177,20,3.50621403912543,6.76409666283084
hyuk5g,dep,0,25,1,-15.4937859608746,-145.235903337169
hyujyj,dep,4,321,34,17.5062140391254,150.764096662831
hyufat,dep,1,282,50,33.5062140391254,111.764096662831
hyuakf,dep,0,60,5,-11.4937859608746,-110.235903337169
hyu9rs,dep,4,312,44,27.5062140391254,141.764096662831
hyu6u4,dep,1,37,4,-12.4937859608746,-133.235903337169
hyu1nv,dep,26,2288,234,217.506214039125,2117.76409666283
hytzto,dep,0,50,2,-14.4937859608746,-120.235903337169
hytt59,dep,1,298,28,11.5062140391254,127.764096662831
hytnke,dep,1,134,18,1.50621403912543,-36.2359033371692
hytg3a,dep,0,62,11,-5.49378596087457,-108.235903337169
hytdle,dep,0,27,2,-14.4937859608746,-143.235903337169
hytc5a,dep,0,13,3,-13.4937859608746,-157.235903337169
hytb37,dep,2,288,30,13.5062140391254,117.764096662831
hyt9je,dep,0,270,32,15.5062140391254,99.7640966628308
hyt9cl,dep,0,113,15,-1.49378596087457,-57.2359033371692
hyt52k,dep,1,137,21,4.50621403912543,-33.2359033371692
hyt4wn,dep,2,99,10,-6.49378596087457,-71.2359033371692
hyt3dv,dep,2,61,8,-8.49378596087457,-109.235903337169
hyt1ot,dep,0,75,15,-1.49378596087457,-95.2359033371692
hysq4y,dep,3,96,0,-16.4937859608746,-74.2359033371692
hysmvh,dep,0,21,3,-13.4937859608746,-149.235903337169
hysl7l,dep,1,147,17,0.506214039125432,-23.2359033371692
hysl07,dep,0,199,28,11.5062140391254,28.7640966628308
hyskga,dep,1,54,3,-13.4937859608746,-116.235903337169
hysi45,dep,0,51,8,-8.49378596087457,-119.235903337169
hysgl6,dep,0,132,12,-4.49378596087457,-38.2359033371692
hyscwn,dep,2,151,19,2.50621403912543,-19.2359033371692
hysbkp,dep,0,84,9,-7.49378596087457,-86.2359033371692
hys63z,dep,0,208,28,11.5062140391254,37.7640966628308
hys1i3,dep,1,81,13,-3.49378596087457,-89.2359033371692
hyrzyv,dep,0,10,1,-15.4937859608746,-160.235903337169
hyryzv,dep,1,73,5,-11.4937859608746,-97.2359033371692
hyrxn4,dep,0,40,3,-13.4937859608746,-130.235903337169
hyrn89,dep,1,62,6,-10.4937859608746,-108.235903337169
hyrmbn,dep,0,452,39,22.5062140391254,281.764096662831
hyrjob,dep,0,14,2,-14.4937859608746,-156.235903337169
hyriz9,dep,0,57,8,-8.49378596087457,-113.235903337169
hyri3o,dep,2,161,16,-0.493785960874568,-9.23590333716916
hyrdcn,dep,0,144,21,4.50621403912543,-26.2359033371692
hyr5p1,dep,1,43,2,-14.4937859608746,-127.235903337169
hyr1rh,dep,0,108,17,0.506214039125432,-62.2359033371692
hyr1hh,dep,1,130,17,0.506214039125432,-40.2359033371692
hyqzdr,dep,7,807,111,94.5062140391254,636.764096662831
hyqyf4,dep,1,64,9,-7.49378596087457,-106.235903337169
hyqxfa,dep,0,92,3,-13.4937859608746,-78.2359033371692
hyqquz,dep,3,272,34,17.5062140391254,101.764096662831
hyqnvc,dep,6,564,43,26.5062140391254,393.764096662831
hyqmup,dep,2,560,69,52.5062140391254,389.764096662831
hyqljb,dep,0,98,14,-2.49378596087457,-72.2359033371692
hyqjs2,dep,1,162,23,6.50621403912543,-8.23590333716916
hyqc5t,dep,2,124,17,0.506214039125432,-46.2359033371692
hyq98x,dep,0,94,11,-5.49378596087457,-76.2359033371692
hyq4d4,dep,0,68,3,-13.4937859608746,-102.235903337169
hyq1er,dep,2,394,38,21.5062140391254,223.764096662831
hyq00z,dep,1,97,12,-4.49378596087457,-73.2359033371692
hypzg7,dep,0,424,6,-10.4937859608746,253.764096662831
hypn0q,dep,2,198,27,10.5062140391254,27.7640966628308
hypmyv,dep,1,148,17,0.506214039125432,-22.2359033371692
hypl4w,dep,2,224,11,-5.49378596087457,53.7640966628308
hypkg1,dep,0,137,19,2.50621403912543,-33.2359033371692
hypk3f,dep,5,523,72,55.5062140391254,352.764096662831
hyphyx,dep,1,87,11,-5.49378596087457,-83.2359033371692
hypg3u,dep,0,8,0,-16.4937859608746,-162.235903337169
hypc59,dep,0,38,7,-9.49378596087457,-132.235903337169
hypbhd,dep,0,55,11,-5.49378596087457,-115.235903337169
hypaix,dep,0,153,21,4.50621403912543,-17.2359033371692
hypa2c,dep,1,516,66,49.5062140391254,345.764096662831
hyp8ll,dep,0,36,5,-11.4937859608746,-134.235903337169
hyp8cp,dep,0,126,17,0.506214039125432,-44.2359033371692
hyp895,dep,3,168,13,-3.49378596087457,-2.23590333716916
hyp6ug,dep,0,221,21,4.50621403912543,50.7640966628308
hyp366,dep,1,391,39,22.5062140391254,220.764096662831
hyp2ss,dep,0,23,3,-13.4937859608746,-147.235903337169
hyp0cp,dep,2,82,9,-7.49378596087457,-88.2359033371692
hyozjp,dep,3,228,35,18.5062140391254,57.7640966628308
hyowlo,dep,6,1287,126,109.506214039125,1116.76409666283
hyopr6,dep,1,179,20,3.50621403912543,8.76409666283084
hyoppa,dep,0,144,17,0.506214039125432,-26.2359033371692
hyokzj,dep,5,353,30,13.5062140391254,182.764096662831
hyodsv,dep,2,215,18,1.50621403912543,44.7640966628308
hyodd7,dep,0,211,21,4.50621403912543,40.7640966628308
hyoblz,dep,2,102,14,-2.49378596087457,-68.2359033371692
hyoaw8,dep,3,111,12,-4.49378596087457,-59.2359033371692
hyo4yr,dep,4,289,39,22.5062140391254,118.764096662831
hyo3xl,dep,0,76,14,-2.49378596087457,-94.2359033371692
hyo36m,dep,2,455,46,29.5062140391254,284.764096662831
hyo0ht,dep,2,37,3,-13.4937859608746,-133.235903337169
hynzyd,dep,0,277,27,10.5062140391254,106.764096662831
hyntto,dep,0,80,10,-6.49378596087457,-90.2359033371692
hynt0c,dep,0,54,10,-6.49378596087457,-116.235903337169
